room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
15770397,26320808,Private room,,24,2,0.0,1,1.0,60.0,,56.158684,10.207833,2017-03-30 22:10:14.964431
17398679,37664857,Private room,,24,0,0.0,1,1.0,44.0,,56.159103,10.213765,2017-03-30 22:10:14.961930
10244682,52656416,Private room,,2,7,4.5,2,1.0,60.0,,56.134528,10.185476,2017-03-30 22:10:14.958792
1261804,4617919,Private room,,24,47,4.5,2,1.0,60.0,,56.165086,10.194927,2017-03-30 22:10:13.635961
11162795,19609321,Private room,,4,0,0.0,2,1.0,45.0,,56.175024,10.212271,2017-03-30 22:10:13.633794
7068480,37060658,Private room,,5,2,0.0,2,1.0,44.0,,56.191909,10.242097,2017-03-30 22:10:13.631142
7196359,35010454,Entire home/apt,,24,0,0.0,2,1.0,90.0,,56.165735,10.224345,2017-03-30 22:18:43.825079
13195538,50754637,Entire home/apt,,24,17,4.5,4,1.0,90.0,,56.146726,10.19589,2017-03-30 22:18:43.820058
806948,4247164,Entire home/apt,,24,107,4.5,4,1.0,90.0,,56.156387,10.1918,2017-03-30 22:18:43.815841
13753467,36789315,Entire home/apt,,24,1,0.0,5,2.0,83.0,,56.166383,10.196918,2017-03-30 22:18:43.806007
7127437,9125860,Entire home/apt,,3,0,0.0,4,2.0,88.0,,56.16246,10.164035,2017-03-30 22:18:43.801130
9134350,47574018,Entire home/apt,,5,2,0.0,5,3.0,90.0,,56.19733,10.216463,2017-03-30 22:18:43.796587
3281060,12174850,Entire home/apt,,4,0,0.0,4,3.0,89.0,,56.176011,10.181016,2017-03-30 22:18:43.788862
11889146,16554435,Entire home/apt,,24,2,0.0,2,1.0,42.0,,56.165433,10.211271,2017-03-30 22:12:00.318333
6669503,11008443,Entire home/apt,,24,9,5.0,2,1.0,60.0,,56.153951,10.18782,2017-03-30 22:12:00.316302
16683113,66051049,Entire home/apt,,24,0,0.0,4,2.0,60.0,,56.163373,10.192043,2017-03-30 22:12:00.314189
13186630,73777021,Entire home/apt,,2,5,4.5,3,1.0,52.0,,56.14515,10.186827,2017-03-30 22:12:00.311912
7899499,12024459,Entire home/apt,,24,11,4.0,2,1.0,53.0,,56.159293,10.196146,2017-03-30 22:12:00.309395
14180217,85896513,Entire home/apt,,24,5,4.5,2,1.0,60.0,,56.149648,10.196324,2017-03-30 22:12:00.307232
11239511,50186533,Entire home/apt,,1,0,0.0,2,1.0,42.0,,56.14013,10.191411,2017-03-30 22:12:00.304785
7313931,7299073,Entire home/apt,,24,2,0.0,3,1.0,47.0,,56.159303,10.211955,2017-03-30 22:12:00.302205
13255104,32352047,Entire home/apt,,24,1,0.0,4,2.0,44.0,,56.161409,10.199845,2017-03-30 22:12:00.300082
2798365,14313421,Entire home/apt,,4,7,4.5,2,1.0,53.0,,56.189345,10.19844,2017-03-30 22:12:00.297280
6518117,18005378,Entire home/apt,,1,1,0.0,2,1.0,47.0,,56.1414,10.193316,2017-03-30 22:12:00.294343
9290267,48238039,Entire home/apt,,24,1,0.0,2,1.0,45.0,,56.148686,10.192631,2017-03-30 22:12:00.290302
13599078,78627135,Entire home/apt,,24,2,0.0,3,1.0,60.0,,56.156144,10.198638,2017-03-30 22:11:58.387060
8471285,44611634,Entire home/apt,,24,2,0.0,2,0.0,44.0,,56.142126,10.19938,2017-03-30 22:11:58.379074
9382461,48675670,Entire home/apt,,6,0,0.0,2,1.0,43.0,,56.152908,10.155063,2017-03-30 22:11:58.376306
12461971,65001820,Entire home/apt,,24,6,4.5,3,1.0,49.0,,56.152875,10.196895,2017-03-30 22:11:58.373212
16837144,13454451,Entire home/apt,,24,1,0.0,2,1.0,53.0,,56.1468,10.199287,2017-03-30 22:11:58.371028
8952432,40850130,Entire home/apt,,24,11,5.0,3,1.0,42.0,,56.173726,10.216227,2017-03-30 22:11:58.368185
11193967,58284032,Entire home/apt,,24,0,0.0,3,1.0,44.0,,56.143847,10.189802,2017-03-30 22:11:58.365371
3790939,19460432,Entire home/apt,,24,3,5.0,2,1.0,60.0,,56.174297,10.217731,2017-03-30 22:11:58.362123
6472987,12927391,Entire home/apt,,24,0,0.0,3,1.0,60.0,,56.150918,10.200119,2017-03-30 22:11:58.359899
16668419,17113316,Entire home/apt,,1,1,0.0,2,1.0,45.0,,56.141222,10.19326,2017-03-30 22:11:58.356778
8138435,5411094,Entire home/apt,,24,1,0.0,3,1.0,54.0,,56.169489,10.195542,2017-03-30 22:11:58.354073
13647324,29336364,Entire home/apt,,24,0,0.0,2,1.0,52.0,,56.164364,10.22359,2017-03-30 22:11:58.352067
17153393,47410797,Entire home/apt,,4,0,0.0,3,1.0,50.0,,56.196619,10.192997,2017-03-30 22:11:58.349996
13669265,30926611,Entire home/apt,,24,7,5.0,3,1.0,52.0,,56.145939,10.200381,2017-03-30 22:11:58.347205
11013734,22637582,Entire home/apt,,24,14,5.0,5,1.0,60.0,,56.171066,10.215422,2017-03-30 22:11:58.342069
1694877,8951753,Entire home/apt,,24,0,0.0,4,2.0,59.0,,56.143802,10.204059,2017-03-30 22:11:58.338207
8589120,4807311,Entire home/apt,,3,8,4.5,4,1.0,56.0,,56.166074,10.17596,2017-03-30 22:11:56.002337
9947729,51122755,Entire home/apt,,6,0,0.0,3,1.0,44.0,,56.15236,10.156004,2017-03-30 22:11:55.997414
6933627,30765104,Entire home/apt,,24,0,0.0,2,1.0,54.0,,56.146271,10.186729,2017-03-30 22:11:55.994465
13217590,69793150,Entire home/apt,,2,0,0.0,2,1.0,44.0,,56.146199,10.186273,2017-03-30 22:11:55.992293
9228677,47978589,Entire home/apt,,24,3,4.5,2,1.0,52.0,,56.148816,10.209845,2017-03-30 22:11:55.989602
2574184,13181440,Entire home/apt,,24,0,0.0,3,2.0,60.0,,56.170956,10.216136,2017-03-30 22:11:55.986885
13880469,82018526,Entire home/apt,,2,0,0.0,3,1.0,60.0,,56.144322,10.186975,2017-03-30 22:11:55.983727
6820249,35715490,Entire home/apt,,2,9,5.0,2,1.0,61.0,,56.145713,10.186532,2017-03-30 22:11:55.980896
16271341,106413823,Entire home/apt,,2,3,4.5,4,1.0,52.0,,56.123265,10.134605,2017-03-30 22:11:55.978682
17172398,46633015,Entire home/apt,,4,0,0.0,4,1.0,60.0,,56.176438,10.205344,2017-03-30 22:11:55.976567
7395749,38749462,Private room,,24,68,5.0,2,1.0,54.0,,56.146541,10.191097,2017-03-30 22:10:13.626798
12334702,66463714,Private room,,3,9,5.0,2,1.0,44.0,,56.171749,10.182479,2017-03-30 22:10:13.623421
13818572,23268519,Private room,,2,5,4.5,2,1.0,44.0,,56.145955,10.184189,2017-03-30 22:10:13.621085
7301195,38243975,Private room,,24,1,0.0,2,1.0,42.0,,56.17172,10.216736,2017-03-30 22:10:13.618068
17315163,116846351,Private room,,11,0,0.0,2,1.0,44.0,,56.174223,10.123561,2017-03-30 22:10:13.615553
6475302,33481860,Private room,,24,0,0.0,2,1.0,46.0,,56.165956,10.191238,2017-03-30 22:10:13.612602
14986732,36116557,Private room,,24,0,0.0,1,1.0,53.0,,56.161565,10.210513,2017-03-30 22:10:13.606508
14830695,37664857,Private room,,24,0,0.0,2,1.0,60.0,,56.160525,10.21325,2017-03-30 22:10:13.602484
12143955,65195801,Private room,,24,11,4.5,1,1.0,44.0,,56.159566,10.197703,2017-03-30 22:10:13.594938
13824144,3254654,Private room,,24,5,5.0,2,1.0,54.0,,56.16251,10.20593,2017-03-30 22:10:13.592456
5094134,26320808,Private room,,24,9,4.0,1,1.0,60.0,,56.160693,10.206932,2017-03-30 22:10:13.589360
6702363,35083326,Private room,,24,13,4.5,2,1.0,50.0,,56.158864,10.212611,2017-03-30 22:10:13.586555
10225890,51928517,Private room,,24,0,0.0,2,1.0,44.0,,56.152205,10.2046,2017-03-30 22:10:13.583910
14480401,39412196,Private room,,24,8,5.0,2,1.0,55.0,,56.159958,10.201576,2017-03-30 22:10:13.580535
13795163,76365790,Private room,,24,2,0.0,2,1.0,44.0,,56.173126,10.216737,2017-03-30 22:10:12.334385
5216022,26985867,Private room,,4,0,0.0,2,1.0,45.0,,56.175365,10.201033,2017-03-30 22:10:12.331691
16926296,67170430,Private room,,2,0,0.0,2,1.0,53.0,,56.131835,10.18176,2017-03-30 22:10:12.328491
10868818,56306900,Private room,,24,27,4.0,2,1.0,44.0,,56.156383,10.199124,2017-03-30 22:10:12.324522
17292656,27888210,Private room,,2,0,0.0,2,1.0,44.0,,56.145453,10.185606,2017-03-30 22:10:12.321896
17534946,56950879,Private room,,24,0,0.0,2,1.0,44.0,,56.151824,10.195644,2017-03-30 22:10:12.319233
11995224,54056053,Private room,,24,0,0.0,2,1.0,42.0,,56.172689,10.215436,2017-03-30 22:10:12.315408
16316233,3873684,Private room,,24,0,0.0,3,1.0,61.0,,56.15837,10.200012,2017-03-30 22:10:12.308173
17584673,26809784,Private room,,24,0,0.0,2,1.0,44.0,,56.150176,10.206185,2017-03-30 22:10:12.304870
2855510,14598222,Private room,,4,12,5.0,2,1.0,49.0,,56.172796,10.207169,2017-03-30 22:10:12.302042
17163507,35137922,Private room,,24,0,0.0,2,1.0,52.0,,56.160701,10.20438,2017-03-30 22:10:12.299955
17185437,13386010,Private room,,24,0,0.0,1,1.0,44.0,,56.155037,10.197936,2017-03-30 22:10:12.297914
3745419,19157360,Private room,,24,5,5.0,2,1.0,42.0,,56.164217,10.198853,2017-03-30 22:10:12.295208
16673548,27160441,Private room,,24,0,0.0,2,1.0,45.0,,56.165892,10.229472,2017-03-30 22:10:12.292212
13892533,3616548,Private room,,24,2,0.0,1,1.0,44.0,,56.159059,10.208359,2017-03-30 22:10:12.290047
3894114,17908331,Private room,,4,26,5.0,2,1.0,46.0,,56.175062,10.193488,2017-03-30 22:10:12.287575
14727433,91688786,Private room,,9,12,5.0,2,1.0,42.0,,56.126266,10.113912,2017-03-30 22:10:12.284208
3198779,16211237,Private room,,24,29,5.0,2,1.0,53.0,,56.159318,10.204604,2017-03-30 22:10:10.962799
14964274,94227998,Private room,,24,1,0.0,2,1.0,53.0,,56.162901,10.202295,2017-03-30 22:10:10.957186
1503388,8032574,Private room,,10,92,5.0,2,1.0,43.0,,56.157389,10.124366,2017-03-30 22:10:10.954882
1261800,4617919,Private room,,24,15,5.0,1,1.0,60.0,,56.166302,10.195354,2017-03-30 22:10:10.952127
15184649,70440320,Private room,,24,2,0.0,2,1.0,44.0,,56.145723,10.188672,2017-03-30 22:10:10.949629
17663134,13700427,Private room,,24,1,0.0,2,1.0,44.0,,56.162831,10.208382,2017-03-30 22:10:10.947180
15637546,82133141,Private room,,5,1,0.0,2,1.0,44.0,,56.189185,10.236529,2017-03-30 22:10:10.944783
17019660,83229292,Private room,,24,0,0.0,1,0.0,56.0,,56.146061,10.204277,2017-03-30 22:10:10.940431
13137225,73198201,Private room,,6,17,4.5,3,1.0,44.0,,56.15143,10.15782,2017-03-30 22:10:10.937529
7557254,5779896,Private room,,24,21,5.0,2,1.0,44.0,,56.174263,10.21597,2017-03-30 22:10:10.935416
17687571,46715974,Private room,,4,0,0.0,2,1.0,44.0,,56.175398,10.203116,2017-03-30 22:10:10.933368
15403865,98569100,Private room,,24,11,5.0,2,1.0,44.0,,56.165576,10.230323,2017-03-30 22:10:10.930932
17168039,85360619,Private room,,5,0,0.0,2,1.0,42.0,,56.192963,10.214128,2017-03-30 22:10:10.927354
11734269,62416185,Private room,,4,1,0.0,1,1.0,60.0,,56.18172,10.212459,2017-03-30 22:10:10.924436
10181900,19609321,Private room,,4,2,0.0,2,1.0,52.0,,56.17392,10.212044,2017-03-30 22:10:10.921581
13442277,76534742,Private room,,1,4,5.0,2,1.0,53.0,,56.138041,10.197663,2017-03-30 22:10:10.914048
17623191,119826132,Private room,,24,0,0.0,1,1.0,42.0,,56.164953,10.197851,2017-03-30 22:10:10.911786
16612263,9938273,Private room,,24,0,0.0,2,1.0,53.0,,56.145049,10.202734,2017-03-30 22:10:10.909013
13898783,17048412,Private room,,5,1,0.0,2,1.0,60.0,,56.190955,10.228908,2017-03-30 22:10:09.653009
17344200,117154909,Private room,,24,2,0.0,2,1.0,60.0,,56.164272,10.22796,2017-03-30 22:10:09.649752
13042264,72139773,Private room,,4,14,5.0,3,1.0,44.0,,56.169526,10.193056,2017-03-30 22:10:09.646371
16895157,112140738,Private room,,4,0,0.0,2,1.0,44.0,,56.173998,10.203255,2017-03-30 22:10:09.642638
17773199,4712231,Private room,,6,0,0.0,2,1.0,53.0,,56.150902,10.160674,2017-03-30 22:10:09.637296
12951310,15077467,Private room,,24,4,4.5,2,1.0,47.0,,56.144275,10.205145,2017-03-30 22:10:09.634166
15429608,65071273,Private room,,4,10,4.5,2,1.0,42.0,,56.180549,10.190413,2017-03-30 22:10:09.631550
17688422,50834606,Private room,,24,0,0.0,1,1.0,56.0,,56.15107,10.203036,2017-03-30 22:10:09.628921
17087550,80973933,Private room,,24,10,4.5,2,1.0,49.0,,56.152832,10.205545,2017-03-30 22:10:09.626697
17459704,26308102,Private room,,5,0,0.0,2,1.0,44.0,,56.187508,10.224383,2017-03-30 22:10:09.624060
17869653,122327366,Private room,,2,0,0.0,2,1.0,42.0,,56.143946,10.18794,2017-03-30 22:10:09.621483
7043838,36936144,Private room,,24,33,5.0,2,1.0,42.0,,56.16464,10.203955,2017-03-30 22:10:09.618485
5020480,25902450,Private room,,4,1,0.0,2,1.0,60.0,,56.176554,10.191358,2017-03-30 22:10:09.615613
16502800,104077777,Private room,,4,0,0.0,2,1.0,60.0,,56.180986,10.198302,2017-03-30 22:10:09.612705
14062870,82627360,Private room,,24,4,5.0,2,1.0,57.0,,56.146411,10.205258,2017-03-30 22:10:09.607655
13577077,39309820,Private room,,3,0,0.0,2,1.0,44.0,,56.175238,10.159555,2017-03-30 22:10:09.600975
13103589,72819894,Private room,,5,7,5.0,2,1.0,44.0,,56.196783,10.213902,2017-03-30 22:10:09.598696
17760749,105778507,Private room,,24,0,0.0,2,0.0,53.0,,56.143173,10.206811,2017-03-30 22:10:09.596121
13242039,41816114,Private room,,24,8,5.0,2,1.0,42.0,,56.164124,10.228681,2017-03-30 22:10:08.352318
6814903,21665869,Private room,,24,0,0.0,2,1.0,60.0,,56.154582,10.183517,2017-03-30 22:10:08.349807
2692087,13777668,Private room,,24,35,5.0,1,1.0,52.0,,56.16335,10.191927,2017-03-30 22:10:08.347191
7000900,7051501,Private room,,24,59,5.0,2,1.0,56.0,,56.163343,10.192729,2017-03-30 22:10:08.344026
3269330,4428414,Private room,,24,21,4.5,2,1.0,44.0,,56.163084,10.204963,2017-03-30 22:10:08.341668
13023892,38041120,Private room,,6,9,5.0,3,1.0,57.0,,56.155491,10.182681,2017-03-30 22:10:08.337109
6875189,28341152,Private room,,24,25,4.5,2,1.0,53.0,,56.160572,10.204,2017-03-30 22:10:08.331747
1032200,5678913,Private room,,24,10,5.0,2,1.0,59.0,,56.164322,10.204468,2017-03-30 22:10:08.326802
13242112,42041017,Private room,,5,22,5.0,2,1.0,56.0,,56.19963,10.241168,2017-03-30 22:10:08.324013
16843202,22047977,Private room,,24,4,5.0,2,1.0,48.0,,56.15977,10.206603,2017-03-30 22:10:08.321551
2920653,14915702,Private room,,24,90,5.0,2,1.0,53.0,,56.163717,10.202791,2017-03-30 22:10:08.318675
14320772,4884101,Private room,,24,26,4.5,4,1.0,54.0,,56.153751,10.196218,2017-03-30 22:10:08.315466
4451965,23103242,Private room,,24,110,4.5,2,1.0,53.0,,56.162167,10.200401,2017-03-30 22:10:08.311821
16733209,110959174,Private room,,24,17,5.0,2,1.0,53.0,,56.159333,10.209408,2017-03-30 22:10:08.305754
10316595,50393752,Private room,,24,11,5.0,2,1.0,50.0,,56.156599,10.206757,2017-03-30 22:10:08.300238
10631918,53415229,Private room,,2,21,5.0,2,1.0,26.0,,56.12085,10.141196,2017-03-30 22:10:06.999742
17520314,15442179,Private room,,1,0,0.0,5,1.0,41.0,,56.120895,10.1764,2017-03-30 22:10:06.997233
13708149,31746203,Private room,,1,1,0.0,2,1.0,29.0,,56.140678,10.194505,2017-03-30 22:10:06.993834
9662677,36328132,Private room,,10,1,0.0,1,1.0,16.0,,56.156629,10.128395,2017-03-30 22:10:06.990434
14097150,84841270,Private room,,24,0,0.0,1,1.0,34.0,,56.145435,10.208423,2017-03-30 22:10:06.983911
15475082,64807490,Private room,,24,1,0.0,2,1.0,34.0,,56.145538,10.201868,2017-03-30 22:10:06.980997
16334940,85920539,Private room,,24,10,4.0,2,1.0,28.0,,56.145545,10.198703,2017-03-30 22:10:06.977639
4186487,21697650,Private room,,24,9,4.0,2,1.0,35.0,,56.14517,10.1946,2017-03-30 22:10:06.974138
7127774,3925943,Private room,,2,0,0.0,1,1.0,39.0,,56.146183,10.184932,2017-03-30 22:10:06.968716
16098434,51884073,Private room,,24,3,5.0,1,1.0,37.0,,56.14873,10.208303,2017-03-30 22:10:05.161752
17441232,53392962,Private room,,24,0,0.0,1,0.0,33.0,,56.149924,10.206792,2017-03-30 22:10:05.158944
12483916,67579910,Private room,,24,0,0.0,2,1.0,27.0,,56.151646,10.204636,2017-03-30 22:10:05.156556
12356413,66736825,Private room,,24,22,5.0,2,1.0,41.0,,56.152674,10.20515,2017-03-30 22:10:05.154191
16453075,97617046,Private room,,24,0,0.0,2,1.0,36.0,,56.164454,10.226755,2017-03-30 22:10:05.148814
16178817,34582451,Private room,,24,0,0.0,2,1.0,40.0,,56.154669,10.197431,2017-03-30 22:10:05.146526
7252670,37975017,Private room,,24,1,0.0,2,1.0,37.0,,56.154774,10.197198,2017-03-30 22:10:05.143297
1242948,6193751,Private room,,24,2,0.0,2,1.0,37.0,,56.159235,10.209139,2017-03-30 22:10:05.138850
7257248,27786886,Private room,,24,0,0.0,1,1.0,33.0,,56.159644,10.209098,2017-03-30 22:10:05.132239
8170872,9726084,Private room,,24,0,0.0,2,1.0,40.0,,56.161721,10.213064,2017-03-30 22:10:05.129805
9923481,19303548,Private room,,24,0,0.0,2,1.0,37.0,,56.155256,10.188957,2017-03-30 22:10:05.127334
12812685,69866548,Private room,,24,0,0.0,1,1.0,30.0,,56.158325,10.201375,2017-03-30 22:10:05.122358
6943888,14094236,Private room,,24,0,0.0,1,1.0,29.0,,56.159191,10.203933,2017-03-30 22:10:05.120224
269513,950501,Private room,,24,42,5.0,2,1.0,34.0,,56.15632,10.191611,2017-03-30 22:10:05.117530
6329172,32944196,Private room,,24,0,0.0,3,1.0,26.0,,56.156236,10.185091,2017-03-30 22:10:05.114819
13422126,76505368,Private room,,24,0,0.0,2,1.0,23.0,,56.163391,10.210252,2017-03-30 22:10:05.112105
6346230,28637246,Private room,,6,11,5.0,2,1.0,28.0,,56.15702,10.176391,2017-03-30 22:10:05.109115
6771603,35453520,Private room,,24,0,0.0,2,1.0,39.0,,56.158274,10.195607,2017-03-30 22:10:05.105629
13595455,77909040,Private room,,3,3,4.0,5,1.0,26.0,,56.168656,10.157304,2017-03-30 22:10:02.898290
13584461,4169390,Private room,,3,0,0.0,2,1.0,20.0,,56.164535,10.182262,2017-03-30 22:10:02.895956
12533199,62274148,Private room,,4,0,0.0,2,1.0,30.0,,56.182526,10.201692,2017-03-30 22:10:02.893446
5308049,27373750,Private room,,24,0,0.0,1,1.0,37.0,,56.169291,10.195547,2017-03-30 22:10:02.888783
12827894,69997853,Private room,,4,8,4.5,1,1.0,30.0,,56.169478,10.194534,2017-03-30 22:10:02.885992
17576814,17774245,Private room,,3,0,0.0,2,0.0,30.0,,56.167212,10.185793,2017-03-30 22:10:02.883366
8419700,11197935,Private room,,4,3,4.5,1,1.0,37.0,,56.172623,10.199109,2017-03-30 22:10:02.880475
13835812,72122451,Private room,,4,7,4.5,2,1.0,37.0,,56.172198,10.19831,2017-03-30 22:10:02.877882
12048036,37925870,Private room,,4,1,0.0,1,1.0,30.0,,56.170154,10.193594,2017-03-30 22:10:02.874761
9057012,9200485,Private room,,3,2,0.0,1,1.0,18.0,,56.179525,10.165182,2017-03-30 22:10:02.872319
13322529,9200485,Private room,,3,1,0.0,2,1.0,22.0,,56.178761,10.165604,2017-03-30 22:10:02.869073
1149177,6299901,Private room,,4,57,5.0,2,1.0,36.0,,56.170477,10.190085,2017-03-30 22:10:02.865083
10308002,38330071,Private room,,3,0,0.0,1,1.0,29.0,,56.17562,10.168211,2017-03-30 22:10:02.861904
452237,2246960,Private room,,24,81,4.5,2,1.0,39.0,,56.156328,10.208307,2017-03-30 22:10:02.858611
14091036,5266459,Private room,,2,8,5.0,2,1.0,30.0,,56.139848,10.187465,2017-03-30 22:10:02.855027
16478658,12491626,Private room,,2,0,0.0,2,1.0,37.0,,56.12349,10.170228,2017-03-30 22:10:02.852274
15096130,6667492,Private room,,1,3,5.0,1,1.0,23.0,,56.142687,10.190912,2017-03-30 22:10:02.843829
13526479,38746822,Private room,,24,0,0.0,2,1.0,34.0,,56.145384,10.191395,2017-03-30 22:10:02.840938
14661807,51722542,Private room,,24,0,0.0,2,1.0,40.0,,56.162419,10.206253,2017-03-30 22:10:00.817209
2785097,14246684,Private room,,24,33,5.0,2,1.0,30.0,,56.170157,10.221032,2017-03-30 22:10:00.814365
12102630,28374610,Private room,,4,2,0.0,1,1.0,14.0,,56.173523,10.192207,2017-03-30 22:10:00.812268
8991219,42547213,Private room,,24,0,0.0,2,1.0,32.0,,56.161393,10.207952,2017-03-30 22:10:00.809229
6189952,32105693,Private room,,3,0,0.0,4,1.0,37.0,,56.173684,10.172067,2017-03-30 22:10:00.806297
11711582,62259888,Private room,,24,0,0.0,2,1.0,37.0,,56.153466,10.188622,2017-03-30 22:10:00.803158
7507734,2060978,Private room,,2,4,5.0,2,1.0,29.0,,56.135716,10.172731,2017-03-30 22:10:00.800620
9488891,49180285,Private room,,2,0,0.0,2,1.0,33.0,,56.140904,10.183091,2017-03-30 22:10:00.797305
15292979,36518765,Private room,,4,1,0.0,1,1.0,30.0,,56.177244,10.217839,2017-03-30 22:10:00.795084
7480343,39171411,Private room,,2,0,0.0,4,1.0,37.0,,56.123021,10.134778,2017-03-30 22:10:00.790094
7877104,41273215,Private room,,6,1,0.0,2,1.0,37.0,,56.148342,10.157767,2017-03-30 22:10:00.787702
17230291,116052050,Private room,,24,2,0.0,2,1.0,41.0,,56.14745,10.199831,2017-03-30 22:10:00.785269
11429626,22925928,Private room,,4,0,0.0,1,1.0,27.0,,56.188126,10.198787,2017-03-30 22:10:00.782511
9321985,36518765,Private room,,4,4,4.5,1,1.0,30.0,,56.17702,10.217199,2017-03-30 22:10:00.776779
4213433,21866041,Private room,,2,22,4.0,4,1.0,37.0,,56.130636,10.180578,2017-03-30 22:10:00.773958
10787202,55814594,Private room,,24,5,4.0,2,1.0,40.0,,56.146225,10.205199,2017-03-30 22:10:00.771287
6814614,35681525,Private room,,24,3,4.5,2,1.0,35.0,,56.162517,10.202267,2017-03-30 22:10:00.767855
10109949,51829393,Private room,,24,12,4.5,1,1.0,39.0,,56.162986,10.20006,2017-03-30 22:10:00.764360
13649020,5419993,Private room,,24,5,5.0,2,1.0,13.0,,56.146813,10.191459,2017-03-30 22:09:58.084243
4546186,7129039,Private room,,13,9,5.0,1,1.0,30.0,,56.234422,10.219922,2017-03-30 22:09:58.081003
14164504,85688448,Private room,,24,0,0.0,1,1.0,23.0,,56.151006,10.202794,2017-03-30 22:09:58.077936
11631760,61636225,Private room,,4,15,5.0,4,1.0,37.0,,56.199337,10.179,2017-03-30 22:09:58.074962
15322807,8582956,Private room,,24,0,0.0,2,1.0,37.0,,56.154713,10.18704,2017-03-30 22:09:58.072713
7596547,19273501,Private room,,24,1,0.0,2,1.0,23.0,,56.157737,10.209537,2017-03-30 22:09:58.069943
17397966,76673273,Private room,,24,1,0.0,1,1.0,24.0,,56.157935,10.184783,2017-03-30 22:09:58.067204
16746856,109321614,Private room,,24,0,0.0,2,1.0,37.0,,56.166122,10.228702,2017-03-30 22:09:58.064874
10249915,52673375,Private room,,10,3,5.0,2,1.0,30.0,,56.151426,10.134919,2017-03-30 22:09:58.061733
4634027,16538341,Private room,,24,0,0.0,2,1.0,18.0,,56.163907,10.199457,2017-03-30 22:09:58.058252
4922863,16458880,Private room,,5,5,5.0,2,1.0,36.0,,56.194446,10.241215,2017-03-30 22:09:58.054985
16283513,106510542,Private room,,24,1,0.0,2,1.0,31.0,,56.157093,10.187432,2017-03-30 22:09:58.052462
14531993,55425265,Private room,,24,5,4.5,2,1.0,36.0,,56.153427,10.188704,2017-03-30 22:09:58.050084
15216974,24619300,Private room,,24,0,0.0,2,1.0,37.0,,56.144894,10.192568,2017-03-30 22:09:58.047570
10990576,26860054,Private room,,5,8,4.0,4,1.0,30.0,,56.198595,10.206151,2017-03-30 22:09:58.044580
11157808,14492285,Private room,,24,20,5.0,2,1.0,37.0,,56.146914,10.204736,2017-03-30 22:09:58.041643
15247610,45480373,Private room,,24,8,5.0,2,1.0,37.0,,56.162057,10.213867,2017-03-30 22:09:58.038999
6965198,36518765,Private room,,4,6,4.0,1,1.0,30.0,,56.178394,10.21838,2017-03-30 22:09:58.035203
13756383,77750247,Private room,,24,2,0.0,2,1.0,30.0,,56.144576,10.194335,2017-03-30 22:09:56.141273
7978110,36127542,Private room,,2,0,0.0,1,1.0,25.0,,56.14592,10.184361,2017-03-30 22:09:56.138488
9733299,50222906,Private room,,24,0,0.0,2,1.0,36.0,,56.173792,10.215728,2017-03-30 22:09:56.135456
13777354,80877118,Private room,,24,0,0.0,3,1.0,37.0,,56.155104,10.19749,2017-03-30 22:09:56.132739
11309071,12785762,Private room,,24,1,0.0,3,1.0,23.0,,56.145211,10.189769,2017-03-30 22:09:56.129583
11646760,38159676,Private room,,24,0,0.0,2,1.0,34.0,,56.161303,10.202022,2017-03-30 22:09:56.126426
16311666,27786886,Private room,,24,0,0.0,1,1.0,23.0,,56.164141,10.212524,2017-03-30 22:09:56.120360
3833834,9139609,Private room,,24,26,4.5,2,1.0,34.0,,56.172487,10.220197,2017-03-30 22:09:56.115489
10226084,52237104,Private room,,2,3,4.5,1,1.0,37.0,,56.133344,10.181848,2017-03-30 22:09:56.111285
6519400,16270598,Private room,,24,5,5.0,2,1.0,37.0,,56.158091,10.206258,2017-03-30 22:09:56.108681
13645005,79202390,Private room,,24,0,0.0,2,1.0,36.0,,56.16262,10.202625,2017-03-30 22:09:56.105043
10174054,52237363,Private room,,24,0,0.0,1,1.0,37.0,,56.162041,10.207328,2017-03-30 22:09:56.100455
14846852,47616788,Private room,,24,7,5.0,2,1.0,39.0,,56.161853,10.204653,2017-03-30 22:09:56.097697
12985937,29225177,Private room,,24,5,4.5,2,1.0,14.0,,56.143621,10.192565,2017-03-30 22:09:56.095058
9754727,50309310,Private room,,4,3,4.5,2,1.0,29.0,,56.17273,10.197371,2017-03-30 22:09:56.091534
7763770,39904689,Private room,,11,2,0.0,1,1.0,34.0,,56.174519,10.124791,2017-03-30 22:09:56.087503
6672202,34921217,Private room,,4,2,0.0,2,1.0,30.0,,56.182123,10.195876,2017-03-30 22:09:56.084643
12323705,14586976,Private room,,24,0,0.0,1,1.0,21.0,,56.158589,10.202518,2017-03-30 22:09:56.080841
15854984,44248882,Private room,,24,3,4.5,2,1.0,37.0,,56.154532,10.210873,2017-03-30 22:09:54.095134
4928048,8987536,Private room,,24,10,5.0,2,1.0,30.0,,56.160091,10.206401,2017-03-30 22:09:54.092214
7306869,38277210,Private room,,24,0,0.0,1,1.0,30.0,,56.145551,10.203685,2017-03-30 22:09:54.089185
6956228,36471651,Private room,,24,0,0.0,1,1.0,37.0,,56.153566,10.195549,2017-03-30 22:09:54.086387
9294867,48257507,Private room,,24,8,4.5,2,1.0,30.0,,56.158074,10.203827,2017-03-30 22:09:54.083599
